subnum	congruent	cuepos	normalizedResp	response	rt	soa	targetorientation	targetpos
1	0	1	-14.5283962389	127.971603761	2.28491064926	0.4	142.5	2
1	0	2	14.3427734126	141.842773413	2.30154048027	0.1	127.5	1
1	1	2	-29.3698976458	53.1301023542	2.71812544921	0.4	82.5	2
1	1	1	-3.3553762589	4.1446237411	2.26826447863	0.1	7.5	1
1	1	1	18.8477772197	131.34777722	1.96837320663	-0.1	112.5	1
1	0	2	-28.8401917459	173.659808254	2.30152680827	0.1	22.5	1
1	0	1	-12.4831065219	160.016893478	2.60154635063	0.1	172.5	2
1	1	2	30.0685920288	127.568592029	2.13493837726	0.4	97.5	2
1	1	1	-10.9078245897	56.5921754103	1.93501314227	-0.1	67.5	1
1	0	2	-34.3619178444	108.138082156	2.05164784627	-0.1	142.5	1
1	1	2	-3.01387042753	154.486129572	1.91830030763	0.1	157.5	2
1	1	1	-2.79214775563	139.707852244	2.06831512426	-0.1	142.5	1
1	0	-1	9.20135460533	46.7013546053	2.36815063926	0.1	37.5	1
1	0	1	3.41438322003	130.91438322	2.23495550611	0.4	127.5	2
1	0	2	85.9349488229	63.4349488229	2.03493996211	-0.1	157.5	1
1	0	1	-6.41907581334	46.0809241867	2.11826476563	0.4	52.5	2
1	1	1	28.2538872544	125.753887254	2.36821269974	0.4	97.5	1
1	1	2	-6.82596310202	135.674036898	2.00161606911	-0.1	142.5	2
1	0	2	-19.2295120768	48.2704879232	2.00166827311	0.1	67.5	1
1	1	2	80.9652080948	58.4652080948	2.08497661116	0.4	157.5	2
1	0	-1	84.989552922	137.489552922	2.36822444879	0.1	52.5	2
1	1	2	-84.2899106082	88.2100893918	2.08500471727	0.1	172.5	2
1	0	2	37.0387822596	74.5387822596	4.75055393216	0.1	37.5	1
1	0	1	-7.5	135.0	2.16825287226	-0.1	142.5	2
1	0	1	15.5470425318	128.047042532	2.26823778211	0.4	112.5	2
1	1	1	78.3855270547	55.8855270547	1.70179330174	-0.1	157.5	1
1	0	2	-0.293942998617	52.2060570014	2.38499311279	0.4	52.5	1
1	1	2	-18.2693276243	64.2306723757	1.95170658563	0.1	82.5	2
1	0	1	26.6849161251	49.1849161251	1.85176588711	0.1	22.5	2
1	0	1	10.7748879848	33.2748879848	2.00168795627	-0.1	22.5	2
1	1	2	0.374983651098	37.8749836511	2.61802780163	0.4	37.5	2
1	1	2	24.048157699	136.548157699	2.28486657174	0.4	112.5	2
1	0	2	60.0946433686	52.5946433686	1.80176359963	0.1	172.5	1
1	0	1	-2.30557109227	5.19442890773	2.16832379611	-0.1	7.5	2
1	0	1	5.67859010996	118.17859011	2.06831039611	-0.1	112.5	2
1	0	1	-36.1677801461	46.3322198539	2.70142116363	0.1	82.5	2
1	0	1	-26.6446237411	130.855376259	1.85169499769	0.1	157.5	2
1	0	2	17.3055710923	39.8055710923	2.40149885679	-0.1	22.5	1
1	1	2	0.817708386755	23.3177083868	1.80183274326	0.4	22.5	2
1	0	1	-8.38140399658	44.1185960034	1.93501581563	0.1	52.5	2
1	1	1	-0.630102354156	171.869897646	1.95166706121	0.1	172.5	1
1	1	2	-38.7637316944	58.7362683056	2.16827100916	0.1	97.5	2
1	0	1	-4.06505117708	18.4349488229	2.16831284969	0.4	22.5	2
1	0	2	-11.4964591483	101.003540852	1.88510017221	0.4	112.5	1
1	0	2	4.13353933657	131.633539337	3.13456392121	-0.1	127.5	1
1	0	2	-9.93664824681	87.5633517532	3.26782770321	0.4	97.5	1
1	1	2	22.5	90.0	2.18493407426	0.1	67.5	2
1	0	2	-0.959024081462	111.540975919	2.88471597163	0.1	112.5	1
1	0	2	70.9349488229	153.434948823	2.45144404921	0.4	82.5	1
1	1	2	78.6859251657	41.1859251657	3.16788793063	0.4	142.5	2
1	0	2	10.1501242199	62.6501242199	2.60143263916	0.1	52.5	1
1	1	2	27.6944289077	50.1944289077	1.90172838326	-0.1	22.5	2
1	1	1	-11.2413404452	71.2586595548	1.81839604921	0.1	82.5	1
1	0	1	56.4004937424	3.90049374238	2.60155923916	0.1	127.5	2
1	1	2	10.3557219504	122.85572195	2.16823026716	0.1	112.5	2
1	0	2	-24.4081069357	58.0918930643	1.70170596263	0.1	82.5	1
1	1	1	88.2105931375	140.710593137	2.23486006479	-0.1	52.5	1
1	1	1	-25.9349488229	26.5650511771	1.75169180363	0.1	52.5	1
1	1	2	61.1156481842	98.6156481842	2.50140521827	0.1	37.5	2
1	1	2	-6.76547896575	0.734521034255	2.10165273474	0.1	7.5	2
1	1	1	60.2939429986	127.793942999	2.33491050968	0.1	67.5	1
1	1	1	61.5938588862	39.0938588862	2.06840588363	0.4	157.5	1
1	0	2	-27.8231368297	114.67686317	3.30112921916	0.1	142.5	1
1	1	2	12.3304199583	4.83041995829	2.68476267363	0.4	172.5	2
1	1	2	64.3201698801	131.82016988	3.26788730526	0.4	67.5	2
1	0	-1	-16.962322208	80.537677792	1.95167913527	0.4	97.5	1
1	0	-1	11.4045758426	18.9045758426	3.08459993127	-0.1	7.5	1
1	0	1	10.3421378837	47.8421378837	1.98502730211	0.1	37.5	2
1	0	1	39.6957339347	77.1957339347	2.65145984121	0.4	37.5	2
1	0	-1	-28.8401917459	38.6598082541	2.20160210626	-0.1	67.5	1
1	0	1	-47.9260787401	94.5739212599	2.18500165011	0.1	142.5	2
1	0	-1	8.07254359681	150.572543597	2.81801795811	-0.1	142.5	1
1	1	1	-86.076334375	131.423665625	3.23454488611	-0.1	37.5	1
1	0	1	-9.89984017392	57.6001598261	1.88504620927	-0.1	67.5	2
1	0	-1	-30.9269690215	81.5730309785	2.81806951068	0.4	112.5	2
1	1	1	68.8019526726	91.3019526726	1.53520675411	-0.1	22.5	1
1	0	2	-8.39517371021	179.10482629	2.10167383474	0.1	7.5	1
1	1	2	-72.6998066214	159.800193379	2.60149791821	0.4	52.5	2
1	1	1	-22.8236068625	149.676393137	2.65147749363	0.4	172.5	1
1	0	1	-21.8097228021	45.6902771979	1.88510721411	0.4	67.5	2
1	0	-1	-34.1335393366	48.3664606634	2.63474537426	0.1	82.5	2
1	0	2	19.8974377975	87.3974377975	2.00176922027	-0.1	67.5	1
1	0	2	52.2448812969	29.7448812969	1.93508884716	0.1	157.5	1
1	1	2	1.36462338841	143.864623388	2.23484529116	0.1	142.5	2
1	0	2	-33.7847108946	3.71528910543	1.95172687627	0.4	37.5	1
1	0	2	-15.3749836511	97.1250163489	1.78516109611	-0.1	112.5	1
1	1	1	-6.73728046576	120.762719534	2.93470559711	-0.1	127.5	1
1	1	1	48.3150838749	130.815083875	2.13502382774	0.4	82.5	1
1	0	1	27.1951535312	34.6951535312	1.36861804869	0.1	7.5	2
1	1	2	9.77564431458	122.275644315	2.05167562411	-0.1	112.5	2
1	0	1	25.6363583683	3.13635836833	1.41858402316	-0.1	157.5	2
1	1	1	27.3440003751	4.84400037508	1.73504456269	0.1	157.5	1
1	1	1	7.5	45.0	1.91837007227	0.4	37.5	1
1	0	2	1.40171603289	53.9017160329	2.18492262111	-0.1	52.5	1
1	1	1	1.66234704572	144.162347046	1.95178893427	0.4	142.5	1
1	0	2	6.33086067209	178.830860672	1.75176123563	-0.1	172.5	1
1	0	1	8.1160599084	135.616059908	1.93507763611	-0.1	127.5	2
1	0	2	0.630102354156	143.130102354	2.15174554111	0.4	142.5	1
1	0	1	-9.03479190519	148.465208095	2.00172921785	-0.1	157.5	2
1	1	2	69.0042667192	166.504266719	2.16823179689	0.4	97.5	2
1	1	2	-9.65229514128	147.847704859	1.51859814461	0.4	157.5	2
1	0	1	-1.15254179111	81.3474582089	1.78514559989	0.1	82.5	2
1	0	1	1.12937773066	113.629377731	1.96838807189	0.4	112.5	2
1	0	1	9.32140989004	106.82140989	1.41858203685	-0.1	97.5	2
1	1	1	-1.40171603289	36.0982839671	1.7018254664	-0.1	37.5	1
1	0	1	-6.55460409908	105.945395901	1.43522701585	-0.1	112.5	2
1	1	1	20.3596506952	27.8596506952	2.2850041884	0.1	7.5	1
1	0	1	10.5939065441	63.0939065441	2.1515492564	-0.1	52.5	2
1	0	-1	2.30557109227	39.8055710923	1.68510403737	-0.1	37.5	2
1	1	1	16.8624530153	114.362453015	1.8683403294	0.4	97.5	1
1	1	2	9.88594403039	47.3859440304	1.65184790185	0.1	37.5	2
1	1	1	1.7894068625	129.289406863	2.21824709389	0.1	127.5	1
1	1	2	-2.30557109227	5.19442890773	1.63524402413	0.4	7.5	2
1	0	2	32.42039214	174.92039214	2.06821158185	0.1	142.5	1
1	0	2	-5.75802961471	61.7419703853	1.7351025294	0.4	67.5	1
1	1	2	-3.67528998176	63.8247100182	2.35146403461	-0.1	67.5	2
1	1	2	2.05966796899	39.559667969	2.01826799985	-0.1	37.5	2
1	0	1	-24.6210963967	177.878903603	1.8518027754	-0.1	22.5	2
1	1	1	72.595816787	125.095816787	2.91792947361	0.1	52.5	1
1	1	1	-2.73635830927	49.7636416907	1.38519280885	-0.1	52.5	1
1	1	1	27.7175929682	80.2175929682	2.46811850689	0.4	52.5	1
1	0	2	-19.3886580396	123.11134196	1.48519475964	0.4	142.5	1
1	0	1	-46.0169263071	96.4830736929	2.98471577761	0.4	142.5	2
1	1	2	1.18635458124	8.68635458124	1.78511112664	-0.1	7.5	2
1	1	1	-87.940332031	84.559667969	1.7017957974	-0.1	172.5	1
1	0	2	7.65406805031	105.15406805	1.9350099334	-0.1	97.5	1
1	0	-1	-10.7704879232	131.729512077	1.73518438913	0.1	142.5	1
1	1	1	7.5	0.0	1.98496265185	0.4	172.5	1
1	1	2	-52.0344550805	120.465544919	1.83505482961	0.1	172.5	2
1	0	1	12.2636416907	49.7636416907	1.93492582137	0.4	37.5	2
1	1	2	5.39727103095	117.897271031	1.86843052913	0.1	112.5	2
1	0	-1	-57.7175929682	54.7824070318	2.10154982389	0.4	112.5	1
1	0	2	-2.36580694308	125.134193057	1.91839017037	0.4	127.5	1
1	1	1	4.67145820859	102.171458209	2.26819256864	0.1	97.5	1
1	1	2	14.6250163489	97.1250163489	2.31819035861	-0.1	82.5	2
1	1	2	9.97119229085	167.471192291	2.11829491489	0.1	157.5	2
1	0	1	-20.951842301	46.548157699	1.51850284137	0.1	67.5	2
1	0	1	84.8859440304	92.3859440304	2.2682485594	-0.1	7.5	2
1	0	1	-19.2602997039	48.2397002961	1.78518447061	-0.1	67.5	2
1	0	1	-0.843891584033	126.656108416	1.50191926485	0.1	127.5	2
1	0	-1	45.0685920288	127.568592029	2.30160450961	0.4	82.5	2
1	0	2	46.3601751913	23.8601751913	1.53517027316	0.4	157.5	1
1	1	1	13.3067269055	5.80672690553	1.98505775713	0.1	172.5	1
1	0	1	-24.7756443146	102.724355685	2.46816782085	-0.1	127.5	2
1	0	2	85.9349488229	63.4349488229	2.36820727785	0.1	157.5	1
1	1	1	13.0275401517	50.5275401517	1.81840496461	0.4	37.5	1
1	1	2	-6.80027744919	120.699722551	1.8016794604	0.4	127.5	2
1	1	2	46.8410899367	114.341089937	1.43520177664	0.1	67.5	2
1	1	1	-10.5706778228	56.9293221772	1.96833264113	0.1	67.5	1
1	0	1	80.7100893918	88.2100893918	1.80173581289	0.1	7.5	2
1	0	2	-40.6798301199	41.8201698801	1.8684249164	0.1	82.5	1
1	0	2	1.59385888623	39.0938588862	2.00159853761	0.1	37.5	1
1	1	1	-25.2004277887	162.299572211	1.98501679837	0.4	7.5	1
1	0	-1	-41.190067526	11.309932474	1.75181577513	0.1	52.5	2
1	1	2	-0.00414236027015	142.49585764	1.78511056185	-0.1	142.5	2
1	1	1	52.5	0.0	1.81840302213	0.4	127.5	1
1	1	1	10.9682292589	138.468229259	2.7014083354	-0.1	127.5	1
1	0	1	-23.3323866204	119.16761338	1.81852271337	0.1	142.5	2
1	0	-1	35.8939970107	43.3939970107	2.15162619085	-0.1	7.5	2
1	0	1	-33.923665625	48.576334375	2.06832362261	-0.1	82.5	2
1	1	1	-3.57020257794	78.9297974221	1.45196521085	-0.1	82.5	1
1	0	2	2.8645365731	130.364536573	1.91844475861	0.1	127.5	1
1	1	1	-81.6842942483	30.8157057517	1.5684700334	-0.1	112.5	1
1	0	1	3.68811069748	26.1881106975	1.91846826213	0.1	22.5	2
1	0	1	-0.918055344822	51.5819446552	1.88503753437	0.1	52.5	2
1	0	1	2.84617594195	70.3461759419	1.98501173089	0.4	67.5	2
1	1	2	-10.8664606634	41.6335393366	1.8184667964	-0.1	52.5	2
1	0	2	-17.1441749571	140.355825043	2.3848561474	-0.1	157.5	1
1	0	1	15.6301023542	53.1301023542	1.55177142785	-0.1	37.5	2
1	1	2	-15.5470425318	141.952957468	1.7350806344	-0.1	157.5	2
1	1	2	-50.9957332808	31.5042667192	1.78515668589	0.4	82.5	2
1	0	2	12.894795845	125.394795845	1.83510350437	0.4	112.5	1
1	1	1	-2.84617594195	109.653824058	1.90162137137	0.1	112.5	1
1	0	2	-78.923665625	3.576334375	2.31829539964	0.4	82.5	1
1	1	1	3.70011484135	71.2001148413	1.53517512585	-0.1	67.5	1
1	0	-1	10.3188889145	107.818888915	2.03500495361	0.1	97.5	1
1	0	1	-1.94395478042	20.5560452196	1.7517893494	0.4	22.5	2
1	0	2	-15.4637730599	112.03622694	2.1183470664	-0.1	127.5	1
1	0	2	17.5302592719	40.0302592719	1.8017392004	-0.1	22.5	1
1	1	2	16.0006537203	38.5006537203	2.0516332434	0.1	22.5	2
1	1	1	36.3542371618	133.854237162	1.9516453004	-0.1	97.5	1
1	1	1	-47.0666859897	170.43331401	1.8351090714	0.1	37.5	1
1	0	2	9.60272896905	17.1027289691	1.78514591116	-0.1	7.5	1
1	0	2	73.8401917459	6.34019174591	1.20191668285	-0.1	112.5	1
1	0	1	25.3786965958	107.878696596	2.05164925837	0.4	82.5	2
1	1	1	-15.0685920288	142.431407971	2.16826417537	0.4	157.5	1
1	1	2	-12.013988458	130.486011542	1.71845461389	0.4	142.5	2
1	1	1	27.3990924538	139.899092454	1.88513465037	0.4	112.5	1
1	0	-1	-22.5	135.0	1.96840002516	0.4	157.5	2
1	1	1	68.6691393279	46.1691393279	1.71848984685	-0.1	157.5	1
1	0	1	-14.5362269401	157.96377306	1.4518895514	-0.1	172.5	2
1	0	-1	73.1482473737	140.648247374	1.68514935713	0.4	67.5	2
1	0	2	7.93736386752	45.4373638675	2.00168011785	-0.1	37.5	1
1	0	1	-77.8048464688	79.6951535312	2.41824683285	0.4	157.5	2
1	0	2	-14.3698976458	53.1301023542	1.55185512085	0.1	67.5	1
1	1	1	-50.8153156821	91.6846843179	1.8017289044	-0.1	142.5	1
1	1	2	16.7894068625	129.289406863	1.6683829964	-0.1	112.5	2
1	0	2	84.9027041314	152.402704131	2.26823193285	-0.1	67.5	1
1	0	1	-1.96232220803	125.537677792	1.78501689937	0.4	127.5	2
1	1	2	-68.6691393279	43.8308606721	2.11831063061	0.4	112.5	2
1	0	-1	58.8401917459	6.34019174591	2.38486007561	-0.1	127.5	1
1	1	2	15.119864948	112.619864948	1.93503696885	-0.1	97.5	2
1	0	1	0.928692808745	113.428692809	1.8683217224	0.1	112.5	2
1	0	1	4.64427804957	57.1442780496	1.61858106561	0.4	52.5	2
1	0	2	77.9374753511	100.437475351	2.0350224934	0.4	22.5	1
1	0	2	17.7777222356	115.277722236	2.16825451664	0.4	97.5	1
1	0	1	20.2712425649	57.7712425649	1.66846762564	0.1	37.5	2
1	0	2	-41.58561678	130.91438322	2.31819792089	0.1	172.5	1
1	1	2	4.59475707701	57.094757077	1.95171793685	0.1	52.5	2
1	0	2	-20.0633517532	92.4366482468	2.11837942337	0.1	112.5	1
1	0	2	73.037677792	125.537677792	2.05168699213	0.4	52.5	1
1	0	-1	69.1309537067	61.6309537067	2.25162458761	0.1	172.5	1
1	1	1	13.9308581202	36.4308581202	2.08509026513	0.4	22.5	1
1	1	1	13.6193408495	36.1193408495	1.81842007689	0.1	22.5	1
1	1	2	-45.3645081219	22.1354918781	2.46825666237	0.4	67.5	2
1	1	1	-72.1858998395	130.31410016	2.0517578664	-0.1	22.5	1
1	0	2	-42.0377725079	40.4622274921	2.1516844564	-0.1	82.5	1
1	0	2	-48.3553762589	139.144623741	2.06839194616	0.1	7.5	1
1	0	1	4.51147838637	102.011478386	2.03500206361	0.4	97.5	2
1	1	1	-75.4321004376	67.0678995624	1.61854117537	0.1	142.5	1
1	1	2	9.54540848889	2.04540848889	1.78508220685	-0.1	172.5	2
1	1	1	23.5230301887	91.0230301887	2.03492644213	0.4	67.5	1
1	0	2	79.0317707411	131.531770741	1.73518221813	0.1	52.5	1
1	0	2	67.3459319497	29.8459319497	2.21832429285	-0.1	142.5	1
1	0	2	-51.1269948599	121.37300514	1.70188877285	-0.1	172.5	1
1	1	2	1.0323485609	23.5323485609	1.66840473985	-0.1	22.5	2
1	0	1	-3.40650799951	154.093492	2.51824957261	0.1	157.5	2
1	0	1	-89.5165017447	82.9834982553	4.26751269985	0.4	172.5	2
1	0	1	-2.20991879463	95.2900812054	1.65183851961	0.1	97.5	2
1	0	1	21.5362434679	14.0362434679	2.63479606137	0.1	172.5	2
1	1	1	42.595816787	125.095816787	2.4515284024	0.1	82.5	1
1	0	2	71.190067526	123.690067526	1.65175450785	-0.1	52.5	1
1	0	2	84.347610266	91.847610266	2.21841152037	0.4	7.5	1
1	1	2	46.8720927086	9.37209270858	1.6184994044	0.1	142.5	2
1	1	2	1.03018001483	128.530180015	1.98494725785	-0.1	127.5	2
1	0	2	14.0462907833	6.54629078329	2.85146932161	0.4	172.5	1
1	0	2	26.3140748343	48.8140748343	1.96833702185	0.1	22.5	1
1	1	2	-0.38313931673	127.116860683	1.43532808161	0.1	127.5	2
1	1	1	6.22229713313	13.7222971331	1.66859042085	-0.1	7.5	1
1	0	2	20.3750015596	57.8750015596	2.25163753285	0.4	37.5	1
1	0	2	53.0725435968	150.572543597	2.21820256089	0.1	97.5	1
1	1	2	5.06979180768	12.5697918077	1.98499669261	0.1	7.5	2
1	0	1	-6.25463573323	136.245364267	1.56857577937	-0.1	142.5	2
1	1	1	-15.4716037611	142.028396239	2.08493824161	0.1	157.5	1
1	1	1	4.77368900609	87.2736890061	1.90166921537	0.4	82.5	1
1	1	2	-30.9180553448	51.5819446552	2.25158701989	0.1	82.5	2
1	0	-1	62.8331416286	85.3331416286	2.23494765685	-0.1	22.5	1
1	1	1	7.840890764	150.340890764	2.11840806864	0.4	142.5	1
1	1	2	4.35442134052	26.8544213405	1.51860343813	0.4	22.5	2
1	1	2	57.3851651139	109.885165114	1.5019501504	0.4	52.5	2
1	1	2	-51.781095736	165.718904264	1.8683887394	0.4	37.5	2
1	0	1	-1.45590783776	6.04409216224	2.25155059785	0.4	7.5	2
1	1	2	18.2693276243	115.769327624	1.70176832661	0.1	97.5	2
1	1	2	11.9671590614	4.46715906139	2.3181761174	0.4	172.5	2
1	1	2	30.4716037611	37.9716037611	1.6018600436	0.1	7.5	2
1	0	2	78.5295921915	26.0295921915	1.68512207405	0.1	127.5	1
1	0	2	-77.6246716554	169.875328345	2.40160554878	0.1	67.5	1
1	1	1	-17.8461759419	64.6538240581	2.0350682896	0.1	82.5	1
1	1	1	-13.037677792	144.462322208	1.5184415905	0.1	157.5	1
1	0	1	12.3990924538	49.8990924538	1.71837288015	0.1	37.5	2
1	1	2	17.5607844579	40.0607844579	1.56862286915	0.4	22.5	2
1	1	2	-12.1354634269	130.364536573	1.60193597115	0.4	142.5	2
1	1	1	0.833340109099	38.3333401091	1.56848156633	0.1	37.5	1
1	0	2	-5.2542574341	137.245742566	1.6018394096	0.4	142.5	1
1	1	2	15.9269690215	8.42696902148	1.86851821915	-0.1	172.5	2
1	1	2	-5.77639704232	121.723602958	1.71851044805	0.4	127.5	2
1	0	1	3.41438322003	40.91438322	1.5851351406	0.4	37.5	2
1	0	1	10.405242923	122.905242923	1.83509908515	-0.1	112.5	2
1	0	1	-0.698590513648	111.801409486	1.65173648887	0.1	112.5	2
1	0	1	7.5	135.0	2.45144871015	-0.1	127.5	2
1	1	1	-33.6310005449	63.8689994551	1.46850612987	-0.1	97.5	1
1	1	1	-9.91950921666	132.580490783	1.33534381115	0.1	142.5	1
1	0	2	-13.3376529543	144.162347046	1.91833656405	0.1	157.5	1
1	0	2	-68.4710219311	179.028978069	1.68514546215	-0.1	67.5	1
1	0	1	4.26828893202	56.768288932	1.8183869086	0.4	52.5	2
1	0	1	3.58256946303	11.082569463	1.55177340815	0.1	7.5	2
1	1	2	-11.8323139832	175.667686017	3.15125136405	0.4	7.5	2
1	1	2	1.29655209831	38.7965520983	2.33499440878	0.4	37.5	2
1	1	1	8.58092418666	136.080924187	1.7517242035	-0.1	127.5	1
1	1	2	-0.971144633015	36.528855367	1.6350662076	0.1	37.5	2
1	0	2	12.0085229877	79.5085229877	1.88511618105	0.4	67.5	1
1	1	2	-17.3055710923	140.194428908	2.3682376245	-0.1	157.5	2
1	1	2	-20.1525565006	77.3474434994	1.9349727655	0.4	97.5	2
1	0	1	-17.059667969	95.440332031	2.3516783255	0.4	112.5	2
1	0	-1	-2.70112364548	109.798876355	2.05165229733	0.4	112.5	1
1	0	1	-15.0685920288	52.4314079712	2.25159463833	0.4	67.5	2
1	0	2	85.9336303625	93.4336303625	1.9516526585	-0.1	7.5	1
1	1	2	-10.5127875042	131.987212496	1.35190717878	-0.1	142.5	2
1	1	1	4.88075692881	102.380756929	1.91839793242	0.1	97.5	1
1	1	2	1.96232220803	144.462322208	2.45148978505	0.1	142.5	2
1	0	1	7.5	90.0	1.93496640878	0.4	82.5	2
1	1	2	-5.89249775375	121.607502246	1.56841698378	0.1	127.5	2
1	0	1	9.97119229085	167.471192291	2.1515964016	0.1	157.5	2
1	1	1	-6.18614757374	61.3138524263	1.56847026905	-0.1	67.5	1
1	1	1	-13.4644871013	129.035512899	1.96833422715	-0.1	142.5	1
1	1	1	9.16075109664	31.6607510966	1.4518161405	-0.1	22.5	1
1	0	2	-4.05261314813	138.447386852	1.73511755342	0.1	142.5	1
1	0	1	14.1897228325	36.6897228325	1.9184045435	0.1	22.5	2
1	0	1	5.56931789628	13.0693178963	1.7517016835	-0.1	7.5	2
1	1	1	13.7538377374	126.253837737	1.53523524587	0.1	112.5	1
1	1	1	-1.96232220803	80.537677792	1.51851814715	-0.1	82.5	1
1	0	1	-0.926969021481	126.573030979	1.73509556578	0.1	127.5	2
1	0	2	-19.7736890061	137.726310994	1.58521656815	-0.1	157.5	1
1	0	2	89.1743496696	81.6743496696	1.46859042187	-0.1	172.5	1
1	0	1	6.63429219723	29.1342921972	2.03504524615	-0.1	22.5	2
1	1	1	8.8286928678	121.328692868	1.71845017915	-0.1	112.5	1
1	1	1	-13.5724564072	38.9275435928	1.70186490605	0.1	52.5	1
1	1	1	3.03918372863	55.5391837286	2.01838393215	-0.1	52.5	1
1	1	2	79.6811110855	117.181111085	1.68511595215	-0.1	37.5	2
1	0	2	3.923665625	41.423665625	1.50190350687	0.4	37.5	1
1	1	1	-3.68592516571	3.81407483429	1.63518335378	0.1	7.5	1
1	0	1	-8.83221985387	133.667780146	1.91838668233	0.1	142.5	2
1	1	2	-6.26764933884	61.2323506612	1.7517914335	0.4	67.5	2
1	0	1	-7.5	90.0	1.75184115415	-0.1	97.5	2
1	0	1	-24.989552922	132.510447078	1.80178772115	-0.1	157.5	2
1	0	1	-8.54162667601	133.958373324	1.70178892015	-0.1	142.5	2
1	1	2	-0.447693992159	7.05230600784	1.60221560515	-0.1	7.5	2
1	0	2	-0.980198248343	141.519801752	1.71845634115	-0.1	142.5	1
1	1	1	6.45837332399	43.958373324	1.98500589987	0.4	37.5	1
1	1	2	6.16778014613	178.667780146	2.5348431336	0.4	172.5	2
1	0	1	19.7736890061	42.2736890061	1.3518830305	0.4	22.5	2
1	0	1	12.57960786	95.07960786	1.50199930787	0.1	82.5	2
1	0	1	-6.82596310202	45.674036898	2.0517633945	0.1	52.5	2
1	0	1	33.2321066997	130.7321067	1.65182851887	0.1	97.5	2
1	1	2	3.68592516571	86.1859251657	1.48526968615	-0.1	82.5	2
1	0	1	-10.9349488229	26.5650511771	1.76846821815	-0.1	37.5	2
1	0	-1	15.0238204386	52.5238204386	1.93496792115	0.4	37.5	1
1	0	-1	-5.45459151111	137.045408489	1.9350509245	-0.1	142.5	1
1	1	1	-11.1522227803	131.34777722	1.76849880387	0.4	142.5	1
1	0	1	-9.70259816177	42.7974018382	1.45197596715	-0.1	52.5	2
1	1	2	-3.923665625	93.576334375	1.7683549095	0.1	97.5	2
1	0	1	-87.2988763545	160.201123645	1.96832533878	-0.1	67.5	2
1	1	2	10.2927023657	2.79270236571	1.83513098433	0.1	172.5	2
1	0	2	16.1598082541	38.6598082541	1.90169979033	0.4	22.5	1
1	1	2	-2.27514056883	65.2248594312	1.86837739687	0.1	67.5	2
1	1	1	4.13353933657	131.633539337	1.76844640215	0.4	127.5	1
1	0	2	-41.1522227803	131.34777722	1.9683901555	0.1	172.5	1
1	0	-1	82.7551187031	150.255118703	2.25156195205	0.4	67.5	1
1	0	2	13.1594818402	50.6594818402	1.66842153815	0.1	37.5	1
1	1	2	6.69748604606	74.1974860461	1.6518961115	-0.1	67.5	2
1	0	2	20.2974018382	177.797401838	1.81841582305	0.4	157.5	1
1	0	-1	-24.6455509189	162.854449081	2.1682293135	0.1	7.5	1
1	1	1	70.3829634525	2.88296345254	1.61851123933	0.4	112.5	1
1	0	2	6.84933204295	104.349332043	1.4685087475	0.4	97.5	1
1	1	1	10.1630007661	47.6630007661	1.80173741115	-0.1	37.5	1
1	0	-1	4.06505117708	26.5650511771	2.1516524805	0.1	22.5	2
1	1	1	24.8532968661	47.3532968661	1.63511120833	0.4	22.5	1
1	1	1	-24.0911402712	133.408859729	1.45185911405	0.4	157.5	1
1	1	1	14.9053566314	82.4053566314	1.6352632015	0.1	67.5	1
1	1	2	0.405769658417	22.9057696584	1.8183976375	-0.1	22.5	2
1	0	-1	59.6954595287	157.195459529	1.8017637925	-0.1	97.5	2
1	0	1	-10.9349488229	161.565051177	1.8517180655	-0.1	172.5	2
1	0	-1	-8.03545898556	44.4645410144	1.50182284078	0.1	52.5	2
1	0	1	-5.74051991519	76.7594800848	2.0016359775	-0.1	82.5	2
1	0	2	-57.0922818911	70.4077181089	1.68509198278	0.4	127.5	1
1	0	1	-11.190067526	146.309932474	1.8517146375	0.4	157.5	2
1	1	2	-1.03018001483	51.4698199852	1.51849027615	-0.1	52.5	2
1	1	2	-15.0041423603	142.49585764	1.51855216605	0.4	157.5	2
1	0	1	17.8777438613	25.3777438613	1.61848742233	0.4	7.5	2
1	0	2	1.15254179111	53.6525417911	1.85179951833	0.1	52.5	1
1	1	1	-6.6930705449	0.806929455102	2.16821637515	-0.1	7.5	1
1	0	1	12.4697407281	4.96974072811	2.0349922336	0.4	172.5	2
1	1	1	-13.3376529543	144.162347046	1.9516891405	-0.1	157.5	1
1	0	1	64.1336339989	56.6336339989	1.40194042505	0.1	172.5	2
1	0	2	13.1553280979	125.655328098	1.3519170466	0.4	112.5	1
1	1	2	-6.66761337958	15.8323866204	1.96832681278	0.1	22.5	2
1	1	1	-14.8493490446	52.6506509554	1.90169320805	0.4	67.5	1
1	0	2	61.1293777307	68.6293777307	1.96829949833	0.4	7.5	1
1	1	1	6.65747573926	179.157475739	1.60184032333	0.1	172.5	1
1	0	2	19.7161115573	117.216111557	1.85176842305	0.1	97.5	1
1	1	1	-6.94374777292	45.5562522271	1.5186202875	0.4	52.5	1
1	1	2	4.48721249582	131.987212496	1.38526047615	-0.1	127.5	2
1	0	2	10.5127875042	93.0127875042	1.56860120787	-0.1	82.5	1
1	1	1	2.24619724874	174.746197249	3.1345250045	0.4	172.5	1
1	0	2	3.34438755456	115.844387555	1.53518418105	0.1	112.5	1
